id,username,email,password_hash,full_name,group_id,group_name,role,is_active,last_login,created_at,updated_at
1145,user1145,breannamartin@example.com,scrypt:32768:8:1$kSRUuup00azLkHKZ$78dbe1326ba2f16af964fb5c789396672839f033db6cf568515322d4836fff5cf099250c347e326b7383abc2ff1eeffdb09954e62d80d941cc602db5e197202c,Kevin Kennedy,5,finance,admin,True,2025-03-12T13:01:21,2023-01-12T03:41:31,2024-02-26T06:55:30
1146,user1146,tony99@example.net,scrypt:32768:8:1$Ts45L2fqcIzwcN3A$1e83f2dd1ec9e95b902ea40fd38c8dec11c33caeb50ca0cfde8e1734d4c12e4f62d25665b87229b2422c3e2a24e611609f1e8ea75e0804653586a8fdaa03bb35,John Mathews,3,staff,user,True,2025-09-21T08:21:50,2023-10-13T05:10:00,2025-02-16T21:02:05
1147,user1147,fcervantes@example.org,scrypt:32768:8:1$QGKJhcXoP9EUkJxM$a44d2971bd802895dae384c68f7cb5bba33440b6b8429ce4be9c45b58aa691928540393e905cd440d0629f2eb3828843af269f95b84007736bdd9c9a97597adf,Kristin Cook,6,managers,admin,True,2025-07-24T22:46:43,2023-05-01T15:06:19,2025-04-12T10:13:42
1148,user1148,nathaniel55@example.com,scrypt:32768:8:1$32OCWYc2yRgRB6Ts$ba3e180de3284e9ab9a7e6ba882ddcb9620f55b2c2fa582079fdfb99778883730cffa5f634233fb02b0b1d38e6b6404870133b53a801d0fa3a6de3c8624d2d03,Carolyn Bell,4,admin,manager,True,2025-07-21T15:26:54,2021-07-29T12:37:19,2025-06-05T23:48:42
1149,user1149,andrew08@example.com,scrypt:32768:8:1$yZPBRS35obu2nbWl$7aff7fcc2937c475765db195d8fbdb922dd556a95dd37a5037142de9f303a65ec54dd7bf9e0ff32035f955cfbe05ac65889b6bfe7057a77785f1332827c5cd84,Courtney Jefferson,8,managers,manager,True,2025-10-06T02:47:38,2024-10-28T05:39:00,2024-06-13T19:04:32
1150,user1150,ccurry@example.org,scrypt:32768:8:1$X8ad5t8DlafM0zXW$94f6d6a765479681dc8be8578545e698fd63218cff6fb47b3c961de4e09b2ba9b9c694ac2f09591ed1f2959650a1779d7f4825546f2a8947c5e87d9d9f0de0c1,Jonathan Hayes,4,finance,admin,True,2025-04-03T23:11:52,2023-03-26T08:38:02,2025-06-13T05:21:47
1151,user1151,carlospage@example.org,scrypt:32768:8:1$xcxK8iqdrcFe5RcN$d56fafb34128101e743648f05ace8a3f779e96f05c8c50a29d0f5c52e75d6cf21b951a6cbd86fe4dd924fabe0670f61170a6e24ab6875cd8e9bfc165a0526342,Vincent Shelton,3,finance,manager,True,2025-03-04T21:59:33,2024-09-07T12:36:54,2024-12-19T14:19:25
1152,user1152,mariah42@example.com,scrypt:32768:8:1$r6EBEoBr4Jfkxq1l$cd2c84ba7bc88417ef9a6bfa0693a039eb14af67ce73c4a27df4d11f8db20fc92dc57095f801904ec3bcdd74db372438708535173a29d416e59ef326bffca42b,Christopher Bailey,7,admin,manager,True,2025-06-10T01:45:11,2024-12-04T02:43:11,2024-10-31T13:23:12
1153,user1153,htorres@example.org,scrypt:32768:8:1$PSymIgoMezW4Che8$f9afcf5424ee19ac97852cad73fe006b14840e17d8e7779f462111544a05fb529edd3dd782bb9cfa6ab1ee7aaf8d8b25af5d5b2a02fff18470cb1cb4f9f6bfea,Derek Martin,10,admin,user,False,2025-03-16T13:02:53,2023-05-11T15:17:54,2024-03-17T16:01:22
1154,user1154,suzanne76@example.com,scrypt:32768:8:1$a2imgUGAnyDryNdZ$e29727aeed110871ca8dbc4e3bd94cb952ed11a745886b8813c9d9f575f929bf57deb4167005423c7cabea21bfe78f58af8a48d3b17633408837c51a41fe7c3e,Kyle Brown,6,staff,admin,True,2025-02-18T08:56:30,2020-12-12T23:45:03,2024-01-29T19:19:17
1155,user1155,hcase@example.com,scrypt:32768:8:1$2sUmjHPdqTzzgAAi$10c58c961e7ace298bf0c7adc28c225e8a08084629eaafffef742137707be9ad14006a7736252bca0887d580a6c2eab563aba186bd2b74513afb711534a67a93,Julia Acosta,6,admin,user,True,2025-01-09T18:10:57,2021-09-02T03:39:06,2025-10-29T13:15:30
1156,user1156,urodriguez@example.com,scrypt:32768:8:1$1g1Zp4PiCtZYyI8B$6ff6e296ea48e0e739365e433e109fb5d4f77b322448fc008b2e3e2e4336cd14a208a919bd810bda8272f555cd92f58692db62a68e81b3ff032819aaef1319fd,Carmen Bowman,5,managers,manager,True,2024-12-21T01:53:16,2020-11-11T09:00:57,2024-10-14T15:33:31
1157,user1157,katie50@example.org,scrypt:32768:8:1$al6B57wPdevSAoBu$91485755d512b3aadc2429b20b885011d9c5b3ce8d7ebd3cda786a550ef9e93664f2a554097d805ac2e8dbc6266573b78ac6c2d98fedb04b5eaeb40af1cf2c02,Jerome Baird,5,admin,admin,False,2024-12-05T14:33:00,2023-08-17T16:28:05,2025-04-23T14:04:54
1158,user1158,derrick10@example.net,scrypt:32768:8:1$JAj4AffyBEtAavpT$97073abfd0e33f3acfdad514998bf4c86396301a40166e8291d07265bb6d0db52765907321727f524c72010b531809da2ceca5f719c0591865de4a50dac3661a,Christopher Wilson,10,finance,user,False,2025-09-05T13:13:53,2021-07-11T05:01:18,2025-08-04T15:39:12
1159,user1159,hardingangela@example.org,scrypt:32768:8:1$Xqm475NxLc1Gh10u$40269f798621f946e4f176a171489c2c5d962b88318cb79c17e7bba6df1d9ce7d4d10eff1615c1db55ab147c51d6799c7fcc03ab2152950b32300b5236c6c37e,Nicole Keller,2,staff,manager,False,2025-07-02T13:18:44,2021-06-25T15:45:12,2025-01-12T11:58:12
1160,user1160,cruzduane@example.com,scrypt:32768:8:1$HCkVBGY0gHWBpQT0$c1d8e74f86b63514d4ac5bf85c166ef26a583ba2b1bd60b250e38e5c997edc58fad95e30f40b51a14c9ad338fc753120972385273309e69e1a572fdda92085a4,John Rios,5,staff,user,True,2025-05-26T11:37:24,2024-07-30T21:26:15,2025-09-02T10:28:54
1161,user1161,fisherlisa@example.org,scrypt:32768:8:1$2QAVmqs4aONttX5f$07e23a4df0d4e276ef54ca4984c65015595a89e6d7c4085326a93a03725fa56c4bba92f05444a1faa8d6f52e64ae9104890c0b7edb47ebbbaa31da2003fcbf41,Sarah Long,10,managers,admin,True,2025-08-17T15:33:59,2025-01-18T17:04:16,2024-04-21T11:12:45
1162,user1162,valerie15@example.net,scrypt:32768:8:1$psv2XEjQBXswmpMd$e2f6c9928b86bae7067fc51381002335fe6e4dab210910b774b439b0c6ed67cefeaa3ae4b8d0e4d82a22c2ecc5b3f091ca16e9bcb0ac2c642a0bf961d716dcf4,Julian Miller,10,staff,user,True,2025-02-03T02:06:58,2023-08-18T11:11:37,2025-07-07T11:34:35
1163,user1163,david75@example.net,scrypt:32768:8:1$6EPy4hkhrBDjiszr$71bea406ec0dbdf958bb61676b31337cef3254f32ea06517d4644a5db89d37f011b97aef36a1c6affe957ec65035319cef3610ee6b2cfc6fa91b2a19b955b93c,James Maldonado,3,staff,manager,False,2025-10-12T18:32:07,2024-03-12T01:04:20,2023-11-25T13:42:49
1164,user1164,scoleman@example.net,scrypt:32768:8:1$tOwHfoD1ZlSoqt4m$6ee9870f4c94120cf5c9401434eb1d982b96c2f98be87a570247ef145b6441e51519bacab5e77bc99cce7597447b04d48ed580714a289ee24300d19c470e4018,Robin Greene,5,admin,admin,True,2024-12-22T19:34:50,2025-01-02T04:50:37,2024-08-05T13:25:29
1165,user1165,nathanielnolan@example.net,scrypt:32768:8:1$Sx3WjHwyzfdhRQjt$2dead15564a47b002ec785f376f85872b7dbae42511215efd49368fc777aa5a55f171f0034bfe8013c0a8d84ebd19553e30a4156049095f09f0f9b117db8bc26,Donna Gonzalez,2,staff,user,False,2025-02-26T11:50:18,2021-03-13T15:11:57,2024-03-23T12:41:45
1166,user1166,sdowns@example.org,scrypt:32768:8:1$LZbjVD5BZDqTkkPK$79bd2b9f4bb4370359566d0441225a4d4b07a34cadd76e7a124a8ba580e9ad1bdf5272cfd82f62065b726755765ece2c9fb29fb47384e8f4d35304734b6a773c,Heidi Oconnor,3,admin,admin,False,2025-03-18T12:24:39,2025-09-05T04:52:25,2023-12-14T06:58:49
1167,user1167,donald44@example.com,scrypt:32768:8:1$nY9astAQBV4jqwk9$da429a50d0736ca962d1f47b8185b5ecc1a72570ed7a63add1d36ffc8b4c632eecd1fc60786f3b84fedc91c4628c541c95b52939086219fcd16e98698008038f,Stacey Mitchell,7,staff,user,True,2025-05-03T12:50:38,2025-03-17T02:03:32,2025-07-31T15:27:14
1168,user1168,jacquelinebenitez@example.net,scrypt:32768:8:1$WMueZMQeBUrNJKTO$a31d55e1ada41a18964ea4b6fbcb19dd86fe0c8e49fa07d9dc500620b2717a4127346cbe34fe805ce722645b33caac6be2862f00af373e129c3221c292e12e25,Joshua Duncan,10,staff,user,True,2025-07-13T13:02:24,2022-11-28T00:22:20,2023-12-16T12:29:37
1169,user1169,edward87@example.net,scrypt:32768:8:1$oI5I98fqemD2gWVN$8fe918118593b9242ad16e61128473b58ec710e202e258674c31fc24b79df0be010a8b00ed040107d986603e653d662b12952040d5b5929847469c14c1acbe2a,Matthew Allen,2,finance,user,False,2025-10-26T23:12:59,2021-01-30T20:09:21,2024-11-27T02:54:34
1170,user1170,ebryant@example.org,scrypt:32768:8:1$06xd0mETvTlYqHKw$82a88c9b592274901630ef92c5a20cd56badfb922af07c26bb4b0a867a1e54516f176ae53c4c3323b684d2dc78894e37e9d77239768ce75fe9a753afa75372cc,Elizabeth Arnold,2,staff,user,False,2025-03-12T01:22:59,2022-06-29T00:50:39,2024-06-05T07:25:47
1171,user1171,mward@example.org,scrypt:32768:8:1$pDloDRAt12GtzvGs$b381da9f727e586fe9afe9f933f9dd9c52d765639eb4fcf5c6d3f13822b41f40165765344438bb46fdce61dfe5516e874f5f40cbad7dec385289b19cdb4d7dab,Justin Mckinney,4,staff,user,True,2025-09-28T01:26:54,2022-02-01T11:49:02,2024-02-27T07:26:24
1172,user1172,xbennett@example.com,scrypt:32768:8:1$byGxtWX3uYJAT8oy$b7e785c1a19d5ef8c32337d5b73a76347630b91fd0d19304efaf70fa895057f01405227352ddb2a437da943c93fe3d1f31f9ee58f6279c43c45f377a0f4c0b81,Stacie Mason,8,admin,user,True,2024-11-15T16:14:03,2021-03-11T20:19:16,2024-01-07T23:07:36
1173,user1173,wendy72@example.com,scrypt:32768:8:1$uJg3RENo3Ee2gFO8$8f2604fe9619ea9eb28d22b3a1ed9f18119725c02ba94cea25f77541c1d160a6e4672b8eea34bc59b39c2d25fe5f631f0970bd778da45cc788b86ca4bf5c4246,Anthony Obrien,4,admin,manager,False,2025-07-10T11:59:13,2021-04-13T12:49:27,2025-03-18T23:48:47
1174,user1174,nvega@example.com,scrypt:32768:8:1$9VDJakRekz5FcIba$a6fb4cbdcce32a01089a1d7a14f0f1fb9b2ec3003b6cd2b753e18c4a8713f5413829d63dca62765a9c271fc1027c1887920c1cf8b3d0a2b7286e3a6676176865,Diane Navarro,2,finance,user,True,2024-12-10T15:25:14,2021-03-14T15:12:39,2024-02-26T18:36:41
1175,user1175,william56@example.net,scrypt:32768:8:1$w9mKS57U2tMb6Szy$c5c2b27b67f1a30455ecc67b9cfa840cd240dc9826923bae2398945edb57599207df3801ffecdee6686dec0ce0760322ca2481eeb76f2e4d9a875d00b73bfd97,Lisa Gonzalez,7,staff,admin,False,2024-12-01T01:20:47,2023-10-22T10:36:22,2025-08-06T09:54:01
1176,user1176,xhoward@example.com,scrypt:32768:8:1$f5YNxEU8m98rz19m$4c756e44af307c7aedd96cf417b7be1888bfa220dfa4c6a8c3b242999242a4f5135f6f7fcbfc0bc833ca464f4b8f5ed663a0e7a8ad4475e2043ecd43f82021cd,Angelica Phillips,2,managers,manager,True,2025-01-13T05:46:30,2021-05-10T14:43:11,2025-08-01T14:00:38
1177,user1177,nnolan@example.org,scrypt:32768:8:1$aDZWnuNRPAvGdpIf$7ce7f69a897eab66801bba3f383f1f0ef8a06139b774b4a8250741f3481558ccafdb5f6d152010886450187a07f947cf2311b56835631777ab93d01eeedba8fb,Alexander Martin,6,admin,user,True,2024-11-28T03:55:42,2022-08-15T14:32:23,2025-03-25T07:22:06
1178,user1178,deanna26@example.com,scrypt:32768:8:1$FuOD3tv86UQwHvWt$d27453afe248042837fdc2e2abd4e69508dac312dd9d077205f432f5d613cefa954b79a49c990a7c7dcf73f506fc30dc27df2d40bc3c5e8dc418bb0efd1b3f79,Larry Flynn,2,staff,manager,False,2025-04-16T07:17:54,2022-11-13T00:51:11,2024-01-29T19:11:09
1179,user1179,ericmorrison@example.com,scrypt:32768:8:1$nTBU8sz4Q6TAC7sx$8f48fe3c72007904bb7e96530ad9cda1e7f9bab6956c36a31c2d16dff09319c39bc3a23d8fbb64396a5caeb10a2649b237d65f78eee1f79dc71d9669dc8cdde7,Danny Wagner,4,managers,admin,True,2025-08-01T08:18:15,2021-08-30T08:38:10,2025-08-07T09:20:11
1180,user1180,villanuevaroberto@example.org,scrypt:32768:8:1$UinZSUcH1Hfbby3c$b425238b3002cdc05e03af3789dc15575451d2f35a8c9bd609bc88309296c86a07cc57e296ba4d2248dea1bd85bc2d4a9976cf4a2e7fa4ba3a9571f847273f44,Jessica Williams,2,staff,admin,True,2025-06-23T20:19:57,2025-09-25T21:36:53,2023-12-31T17:30:43
1181,user1181,timothywilliams@example.com,scrypt:32768:8:1$oOoOb44O6DMOGnno$386a592c2a33bd5fa5f739cd2de0517d8135dd3408450b7970f8bd24094b7a45488b511f36ad59289ec86360ac7d512724278b8f5dcfa7d4ba46c3e390263110,Stephen Jones,2,admin,manager,True,2025-07-01T01:15:35,2023-01-21T20:21:39,2025-02-10T21:33:03
1182,user1182,susanprice@example.org,scrypt:32768:8:1$ox3dh8mG6Nau4EcL$e589f468dbacf83dc6c7890795c8f2067e7b3f24a0b84dfb548f7e44024d91e0b4b14889e12e51c3d0694ebbb9c5dcaba8e0d3472d74ba34bde2093073d4d7a2,Mrs. Joanna Wells,7,managers,user,True,2025-01-07T21:23:30,2021-02-13T23:21:13,2025-06-26T10:21:33
1183,user1183,cphillips@example.org,scrypt:32768:8:1$2bB6f9X52Ay8LNPD$8315a644cf748b06043d79d442b3e2a9c5ff8dca889236acb4491db962663717c57cd2c95b30760d13435a8019231e04d84e38253ae9bce5769782af52f56376,Catherine Ramirez,10,finance,user,False,2024-11-22T03:18:37,2025-01-03T03:21:37,2024-02-20T15:13:15
1184,user1184,jeremymorris@example.org,scrypt:32768:8:1$hSdd1lkOVGXzYG4n$7b3fe0cfe4460e4b05145def89d122b779a4e5c16981733500bae3283b481691929552390f9b62d9a5d2a39ced61b445baffee50f7dd7ac4e0887a601528f2f6,Cynthia Campbell,6,staff,manager,True,2025-08-18T06:08:44,2025-04-22T06:05:48,2024-08-02T11:57:20
1185,user1185,collinstammy@example.org,scrypt:32768:8:1$EXmnW2B7JJdlvaPT$fd985f003608a4a7fbb7bb7f1cc0b02249f054cf4154ae71876963e0943fe8b666705e9afef9eca7a627c373384b8d708167e409cf42e52bb824bf5f92ae3603,Megan Massey,10,staff,user,True,2024-11-02T08:04:19,2021-12-27T09:54:29,2024-09-03T10:18:26
1186,user1186,carteralejandra@example.net,scrypt:32768:8:1$8ulSIlofpQwwURPN$62b44397d0795418a8bbc08a05bba2caf5d2d7d664173cd443f684d3cd7252d2ced74164dced0ea06abc10942954ce1143253acb42719948bfd715a1e99eb132,Kristie Schultz,2,finance,user,True,2025-04-05T17:08:25,2022-12-04T08:22:02,2025-02-08T07:39:03
1187,user1187,mjones@example.net,scrypt:32768:8:1$luvdsvfuywEF9zfE$7488be19271ebb18bea62c5bd2d9891063dfc60db9dea48448775c4cfb05ef5f962b9ca58bf86ae1fbbc151ed77c19181d3cd6dd6392bce4235ee3b23125cd4c,Tyler Mills,10,staff,admin,False,2025-05-14T18:01:14,2022-01-11T09:31:17,2024-07-11T17:50:55
1188,user1188,florespaul@example.com,scrypt:32768:8:1$c7GVkagA17JysAjj$f056e8b40bc72947df2fe6ea59ddb16b30ddf500b47517db199c8a271882ca9ad5aeeb9292d5c8a4055e668c9bee6faa8b32fee2b29c4e3f18b3624162f5aad6,Edward Yates,7,finance,admin,True,2025-02-27T09:02:08,2022-12-20T06:16:42,2025-07-23T14:30:35
1189,user1189,gerald30@example.org,scrypt:32768:8:1$hcEzz9vvUuAikt2e$10368e64100f4408257d3523fb038bc6972690f14d69e06be36914d7ad28d279203737777c3307fe120acfa0a1e0fa8c4e4f2960229e5100eadcaa2e3a0c9419,Gloria Brown,9,managers,admin,True,2025-01-25T13:52:18,2025-08-08T05:15:44,2024-05-06T03:37:51
1190,user1190,richardnguyen@example.org,scrypt:32768:8:1$9t4NxYpos0w1s0mo$ddc771a2f97b7c34882c02f279f66534d590fafcec55c0c5337d2f4a92bd3477565d0fbc0aa960220b43e6fa380246b4ab7a2955a8c7f233b48cbf2a249c8ec1,James Massey,5,managers,admin,True,2025-10-10T22:02:12,2022-12-09T05:49:45,2024-06-23T19:00:42
1191,user1191,patrick93@example.net,scrypt:32768:8:1$6h8TRDWy45Si5LPM$5247c6c23e9abffe67d417be28e9278e397384420398bce930f6c28bf3a118800745b0b90af87aea9018a2312b7b0c69e3f56b50bb95f455d2e828a537151474,Joshua Cook,4,staff,manager,True,2025-07-03T07:17:13,2024-03-31T00:30:50,2024-04-25T06:55:46
1192,user1192,heather47@example.com,scrypt:32768:8:1$zwELQsNFe9BqI7rq$1cdcee15c9b8a02a7a8604d62f18695356d8114f46f55503e26d9dbe4f25da8df38256f5a7306cf67af788837a5df873504282bbf7652bd8029421b8cb169afa,Tyler Johnson,10,staff,admin,True,2025-08-12T03:25:45,2022-01-25T08:27:07,2024-08-10T13:37:22
1193,user1193,tracy60@example.net,scrypt:32768:8:1$OMXOWRgRyZ78w4yH$1c2a7f7c9192c3323867ab9d1cc21fe4d2dae662bc559c50591b7ee4bee348faee04834f6f6f4556e72e87d0ec1c132b4fa24f9edc269d6d62b4e0d1ecd99549,Aaron Patel,10,managers,admin,True,2025-06-22T00:49:22,2022-09-01T05:52:33,2025-10-27T10:33:01
1194,user1194,gsantos@example.net,scrypt:32768:8:1$C6CFSs8EqPfWxSw3$8c330cd2b68a752479b69aa8e992cb938f957130e4be2139e3e3b2c802d32e4561d1ced45acfaaee8483cb8253a3cf69eca5245a1a06a234bbe0b1b4966b9ead,Teresa Scott,9,managers,user,True,2025-03-19T00:45:02,2022-10-31T17:32:27,2023-11-10T06:14:08
1195,user1195,tyler71@example.org,scrypt:32768:8:1$GTDVDSApjGzkSSXq$4f2219ee1df064e9b6730b0bfddc28a3e26646e0c31c2c50c5eccbccce2c6c1c1dad804ccd023a164ea8ab82398aa30a59cf7f08ce0c3a5611e4ef7316755473,Cheryl Taylor,8,finance,user,False,2025-02-21T18:29:59,2021-08-23T05:32:38,2024-09-14T19:40:18
1196,user1196,laura19@example.org,scrypt:32768:8:1$gYbNrBxb1GwXccwN$3eca930cd03ddf188fa55f974b2908b6f5b1db628701aeb8b4b6ebc549c2bfa083a372b9577c75a95001aa07552d7e7daea2febfb2480ddc7b5eef80deaecae8,Ashley Scott,6,managers,admin,True,2025-08-11T06:36:57,2022-10-17T19:52:20,2024-10-27T06:54:28
1197,user1197,samuelallen@example.net,scrypt:32768:8:1$iLi9aNcZGEwgEfmj$be44385eec284d8168c6c7f5d7fe1b2fec542cab2df078eb19a1519ed0b39fb2a4631bcd1f20121ceeda92d18812225adf3e6c41780eb89e1c08447de8b1a905,Melanie Wells,5,admin,user,True,2025-03-06T18:44:59,2024-01-14T04:58:29,2024-08-25T18:54:31
1198,user1198,samuel70@example.com,scrypt:32768:8:1$ONxXgiCBG6EFUBvV$b3e91ff0d3aa16f1464499ecf036e8d31fc4445d215038485ae909340e222e7ed9a30eaab3c620bf3be44c845e174e43f26ab360321c6c771079f66b68cb715c,Stephen Perry,4,managers,admin,True,2024-11-29T11:07:15,2024-12-11T05:54:58,2025-10-04T01:22:59
1199,user1199,raymond95@example.net,scrypt:32768:8:1$nKuxCHnpZUVjDp5k$d7043ac070c600ba04a73ae93bcdac5779a27723cf3709a445f830c3ffa621e947b06f92bbeecb7ff5f98688204eb20b85fce2122184f5fae605e22905cd1798,Erika Johnson,8,managers,admin,False,2024-12-12T12:04:22,2024-10-31T06:29:13,2025-05-14T14:32:57
1200,user1200,gvargas@example.com,scrypt:32768:8:1$MjG5p3Vieh5dfNe9$97e69479e3440f8c623a2298f549ed9a75793f52827546a060555447c809391ec85911e567578f02df14ed067ad584eb5ebc26a6bd10b7ede6ee36a21dcfe825,Jill Parker,3,staff,admin,False,2025-03-27T08:49:45,2021-01-28T06:05:40,2025-05-21T08:44:54
1201,user1201,ethan33@example.net,scrypt:32768:8:1$BKB8OFYTnQgrkBOj$91df8ef4c696c516f340e8e5ad833544074bbd9e0bfea229bd2e994459d0d10003c9cd5ff7aedeadc93e5b68078c27f14382c1a34baee03c993d067e19a07ba1,Caleb Brock,9,managers,admin,True,2025-07-04T06:47:14,2024-01-22T11:31:52,2024-11-02T19:13:33
1202,user1202,waltersmark@example.org,scrypt:32768:8:1$9H7gB3WasUQvxJkV$b418209eead652260ca07aea5edd77d82bc916c3f5e35a52e0d27367325ead538b3d841329165a90c98414b60d1d47330a3cb11a1a9b0178729f35be2059bc59,Justin Williams,8,finance,user,True,2024-11-23T01:33:15,2021-03-11T08:14:08,2025-10-22T04:22:08
1203,user1203,jonesryan@example.com,scrypt:32768:8:1$yuUtBQVIgwF0nP5e$4001f90bfcba5ce2542aab3adb52fd65de11e4d43884e8efdd38016e39f625b651c77b1eba265c35ae05153dd0c44344e471904ee9bcf1f4fccabd4524456f0b,Garrett Thompson,9,finance,manager,True,2024-12-25T13:37:04,2023-02-26T01:33:44,2025-06-29T23:52:10
1204,user1204,brett85@example.net,scrypt:32768:8:1$gvPIgEfWHVGFssMP$acfde67758cc382ff1bcd60e171a01bb9734b364ecc49f0aa41073aaf834231f6e6e0675dce75f4bb88c7eed67bd25617beda8a53452e75cce3b6b5c913a2fbc,Anna Raymond,8,finance,user,True,2024-11-30T13:45:58,2025-01-30T20:06:37,2023-12-22T08:21:01
1205,user1205,smithjacqueline@example.com,scrypt:32768:8:1$xhIWuNTEJ6RTg7ck$3b70d7121e5021e4439466c27659742f2a2a01c5b6bc0053db3d529d16babe0690a2efd0bdc1ee8b9d445d0585721e61b2de5fc4963f5d53c3aa7594f9089599,Amanda Casey,3,finance,admin,True,2025-06-24T10:27:07,2025-06-04T12:51:44,2025-01-10T02:32:25
1206,user1206,bruceashley@example.org,scrypt:32768:8:1$O16vVakXYoWSZAgM$35e5640d6dacde561292b5dc608182acbaf33fd258128acadcd9931bce620f5724337d72ebb05170c100c56a2aabed7c9be0a7e23d3881ab191dda8d918c93af,Richard Suarez,9,admin,user,True,2025-09-12T14:21:17,2025-03-03T00:48:52,2025-02-13T05:18:57
1207,user1207,bmayer@example.com,scrypt:32768:8:1$vu6Wc7RTRke7Zv50$7321e9880bd16acc5ac4a6473acdd8b163428fcff5673a6aa55a4eede31fa73139b582fb5e7d019ce18d72fa727e9421b1924b104259f30fef5ea59cbef8249b,Daryl Hanna,10,managers,manager,True,2025-03-15T19:54:43,2021-11-04T17:55:19,2023-12-19T17:24:11
1208,user1208,debra30@example.com,scrypt:32768:8:1$angBfCKlIbmtzEZQ$dc3f3a46bf606d54e7f438106a939bfb77dc759814375894bfcc4aafa61850bb3e4a2367460b790529ac27541f375fc727d3b8b9f5392cd216102896e277b2b9,Denise Moss,7,managers,admin,False,2024-12-08T18:25:38,2025-06-21T14:51:37,2025-10-20T03:54:11
1209,user1209,sarah46@example.com,scrypt:32768:8:1$ZLAPF0TQ8NTNBMC8$ca3a517925e7d7ab5927f34b693d2c77c1321ca3e2d88c2a110809b341e37050ad28e3d40f303bee05084da4d4541df8c158e94549f3214bb51660d85ef4d11a,Robert Fitzgerald,4,staff,manager,False,2025-07-02T11:18:16,2021-03-26T09:42:23,2025-02-18T04:07:00
1210,user1210,camposandrea@example.org,scrypt:32768:8:1$WUtMtBvEiV038spJ$3bb9129b7eeade91ab9dd5a478067f65b6adc892ad00183de71dbcae9a8610873d259475db9e22ea4ed5b5d5049c01f3175f8e0bb86c01d0dca19f28f2110c56,Raymond Hunt,2,finance,manager,True,2025-03-15T04:08:41,2023-04-10T00:01:52,2024-01-04T12:16:43
1211,user1211,scott32@example.com,scrypt:32768:8:1$so9z4o4tR889s2uy$27d572279679a3475099ab65d71e582f751bcc6dad2f23dd2d15d103ac6338fb101cc672039ed7200bd28d0754ea3ea0f73c575d03ad894853fa4d35dc515f5a,Douglas Shannon,4,managers,user,False,2025-05-21T04:09:41,2025-05-30T12:45:41,2025-01-27T02:02:12
1212,user1212,gdowns@example.org,scrypt:32768:8:1$K7Tn3U4ZQMuQfrdS$9eab643b665b7a4a8b9dde04d69cee02343d5056aea6d45acb7d979a73546284a3880cb8824cc53d8f75038359dd5456f766a2ba944ef39291d737d8b5497a65,Valerie Campbell,1,managers,manager,False,2025-05-10T20:27:20,2022-08-04T10:50:49,2024-05-21T03:06:20
1213,user1213,trevoranderson@example.org,scrypt:32768:8:1$T2MBSZJcy1RisI4X$26b1c0df69ea4eb3b5286194eccbc537acea750702e614949e89109f6c45e5efb1692960053145547329eb3617b79d39df0a474bd420a58cdbdc6deeddc824e9,Dawn Sims,1,managers,manager,True,2025-08-11T04:39:30,2025-06-29T09:48:18,2024-12-23T07:03:43
1214,user1214,walkerjennifer@example.com,scrypt:32768:8:1$ChHrhqkUjTuEa8nT$2c3b2c845753c38a5face823c14320d086bf4efd23d526dc7ff43a1409f87a5ed4523d91f09f72ad4156e6f3556064035a97814cf44db52c5bd625061de24f2b,Kevin Warren,6,managers,manager,True,2024-12-05T14:48:15,2024-10-09T02:44:23,2024-08-30T05:07:21
1215,user1215,michaelmedina@example.com,scrypt:32768:8:1$WHLaSEDvLa5aLQrB$63b6f864b9ec161fd7360c0e0a8fdf05c16b85c458fa9aae44b35908981e1bf8c9cd8a18316ae0e107440de59ee8b0d2d3be7cff0c678f825c650692f113dc0a,Hannah Mann,5,finance,manager,True,2025-06-06T06:32:52,2021-02-15T18:11:42,2023-11-15T05:07:39
1216,user1216,mark74@example.com,scrypt:32768:8:1$fOMREEfd2JO4VDwl$8dccaa579cfd27bac249f2b24796e14a47bc7505511e6ea5b7e5548599c4ce3fdedfad52c21bdcfe226f7d11b1d6072a96d0e76f0a4b992f7b54437cb4ee59a4,Lori Morrison,3,admin,admin,True,2024-12-11T03:56:23,2025-05-09T03:00:08,2025-06-02T19:19:54
1217,user1217,jeremycruz@example.com,scrypt:32768:8:1$L4JPKVUEyQiLlUUs$1720fea765909f8b3aa345e0f82dbeafb9449fa3458f82fd00a186f44597345b9f5e3e5f1e0beb7f042a8e19e50ea13189037ef374ead67aed07befadd657f4e,Corey Estrada,6,finance,admin,True,2025-03-12T18:51:11,2022-08-15T16:21:23,2024-11-12T05:52:31
1218,user1218,david81@example.org,scrypt:32768:8:1$MpQ4u3qtF2o7yKGw$d8594ae6c4513fb755543af3efd4f56f0a715c2da2a7cc02cbc43cbd185854223ca4a4c7283a066826c8a53d4fb8f66a9fe8cc07ea396717e094dd1035224c30,Anna George,9,staff,manager,True,2025-09-21T02:28:08,2021-08-12T05:41:13,2024-04-18T17:34:12
1219,user1219,stephaniekim@example.net,scrypt:32768:8:1$AfX2HHlRbRgOrN3W$790dd351d5cabc537bfd10bdb35b955cdb5bf520e6c3c06131bc8c4dcc17b02f0d675c9c2106a9620d51f8f1ae474cc7186e3ae2e1fd08d1e5cb05cb2ef5ecc8,Catherine Ross,6,managers,manager,True,2025-04-12T05:52:42,2023-02-06T08:10:56,2024-04-15T02:41:49
